timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020336,-0.020336,4.321,0.00,0.022083,0.020005,0.000000,0.000332,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.007,-2.617960
0.004000,-0.010,-0.022441,-0.022441,4.321,1.30,0.021235,0.020358,0.000021,0.002062,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.014,-2.617888
0.006000,-0.010,-0.026532,-0.026532,4.321,2.44,0.020362,0.020777,0.000033,0.005723,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.017,-2.617813
0.008000,-0.011,-0.030755,-0.030755,4.321,3.35,0.019424,0.021249,0.000046,0.009461,0.000,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.019,-2.617731
0.010000,-0.011,-0.036124,-0.036124,4.321,4.08,0.018421,0.021774,0.000058,0.014292,0.010,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.022,-2.617643
0.012000,-0.011,-0.043274,-0.043274,4.321,4.67,0.017330,0.022337,0.000067,0.020870,0.010,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617547
0.014000,-0.011,-0.046572,-0.046572,4.321,5.13,0.016118,0.022907,0.000082,0.023583,0.010,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617440
0.016000,-0.012,-0.049311,-0.049311,4.321,5.51,0.014864,0.023481,0.000093,0.025736,0.011,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617329
0.018000,-0.012,-0.052917,-0.052917,4.321,5.81,0.013581,0.024057,0.000104,0.028756,0.011,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617215
0.020000,-0.012,-0.054228,-0.054228,4.321,6.04,0.012251,0.024637,0.000116,0.029475,0.011,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617098
0.022000,-0.013,-0.050171,-0.050171,4.321,6.24,0.010921,0.025218,0.000149,0.024803,0.011,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616980
0.024000,-0.013,-0.050319,-0.050319,4.321,6.39,0.009699,0.025794,0.000168,0.024357,0.012,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616871
0.026000,-0.013,-0.047199,-0.047199,4.321,6.51,0.008499,0.026370,0.000204,0.020625,0.012,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616764
0.028000,-0.013,-0.045691,-0.045691,4.321,6.61,0.007385,0.026942,0.000221,0.018528,0.012,0.030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616664
0.030000,-0.014,-0.042465,-0.042465,4.321,6.69,0.006323,0.027512,0.000267,0.014686,0.013,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.023,-2.616569
0.032000,-0.014,-0.044177,-0.044177,4.321,6.75,0.005347,0.028078,0.000290,0.015808,0.013,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.023,-2.616480
0.034000,-0.014,-0.046836,-0.046836,4.321,6.80,0.004357,0.028646,0.000304,0.017886,0.013,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.023,-2.616391
0.036000,-0.015,-0.047415,-0.047415,4.321,6.84,0.003333,0.029217,0.000344,0.017853,0.013,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.023,-2.616298
0.038000,-0.015,-0.048792,-0.048792,4.321,6.87,0.002318,0.029788,0.000360,0.018644,0.014,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.023,-2.616206
0.040000,-0.015,-0.050712,-0.050712,4.321,6.90,0.001296,0.030361,0.000389,0.019963,0.014,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.023,-2.616113
0.042000,-0.015,-0.050789,-0.050789,4.321,6.92,0.000256,0.030936,0.000420,0.019434,0.014,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.023,-2.616018
0.044000,-0.016,-0.048058,-0.048058,4.321,6.93,-0.000765,0.031510,0.000453,0.016095,0.015,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.023,-2.615925
0.046000,-0.016,-0.049066,-0.049066,4.321,6.95,-0.001711,0.032081,0.000491,0.016494,0.015,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615838
0.048000,-0.016,-0.047209,-0.047209,4.321,6.96,-0.002658,0.032653,0.000522,0.014034,0.015,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615751
0.050000,-0.017,-0.047131,-0.047131,4.321,6.97,-0.003549,0.033224,0.000562,0.013345,0.015,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615669
0.052000,-0.017,-0.045828,-0.045828,4.321,6.97,-0.004421,0.033793,0.001408,0.010627,0.016,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615587
0.054000,-0.017,-0.058152,-0.058152,4.321,6.98,-0.005249,0.034362,0.001415,0.022375,0.016,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.323,0.023,-2.615510
